gatId,gatIdGr,street,houseNo,eldership,place,longitude,latitude,fullAddress,people on street
267266,3279,Butauto g.,24,Verkiai,Vilnius,25.28861,54.78628,Butauto g. 24,0
300513,3480,Vijos g.,2,Rasos,Vilnius,25.32001,54.62728,Vijos g. 2,3
48337,2049,Kelmiškių g.,13F,Pašilaičiai,Vilnius,25.17951,54.74706,Kelmiškių g. 13F,99
244417,3160,Lauknos g.,31,Pilaitė,Vilnius,25.16086,54.72675,Lauknos g. 31,4
22493,662,Šiltnamių g.,21,Lazdynai,Vilnius,25.21672,54.66725,Šiltnamių g. 21,540
259416,3220,Plomėnų g.,42,Paneriai,Vilnius,25.0535,54.62974,Plomėnų g. 42,0
22414,578,V. Grybo g.,41B,Antakalnis,Vilnius,25.3197,54.70688,V. Grybo g. 41B,1247
49934,1663,Tapelių g.,14,Verkiai,Vilnius,25.25693,54.74591,Tapelių g. 14,25
28282,849,Seinų g.,4,Senamiestis,Vilnius,25.28361,54.6721,Seinų g. 4,0
24267,721,K. Stašio g.,17,Naujoji Vilnia,Vilnius,25.421,54.70851,K. Stašio g. 17,38
259460,3217,Argos g.,13,Pilaitė,Vilnius,25.19569,54.68678,Argos g. 13,0
49944,1668,Visorių Sodų 18-oji g.,3,Verkiai,Vilnius,25.2577,54.74466,Visorių Sodų 18-oji g. 3,50
312512,3540,Juozapo Ambraziejaus g.,1,Naujininkai,Vilnius,25.31114,54.60916,Juozapo Ambraziejaus g. 1,5
244514,3167,Beržuonos g.,25,Rasos,Vilnius,25.31515,54.64076,Beržuonos g. 25,5
95648,2890,Maksimiškių g.,4,Paneriai,Vilnius,25.17472,54.66769,Maksimiškių g. 4,0
295911,3459,Bilionių g.,14,Antakalnis,Vilnius,25.39359,54.71766,Bilionių g. 14,1
53710,2446,Kelmijos Sodų 36-oji g.,42,Naujininkai,Vilnius,25.24582,54.59588,Kelmijos Sodų 36-oji g. 42,49
292062,3444,Arliškių g.,5,Rasos,Vilnius,25.31512,54.60769,Arliškių g. 5,0
111682,2957,Povilo Plechavičiaus g.,4,Naujoji Vilnia,Vilnius,25.42698,54.69864,Povilo Plechavičiaus g. 4,127
22213,368,Naujoji g.,11A,Naujoji Vilnia,Vilnius,25.42678,54.69929,Naujoji g. 11A,117
24282,732,Šaltupio g.,18,Vilkpėdė,Vilnius,25.19756,54.64665,Šaltupio g. 18,0
48323,2042,Čimbariškių g.,8A,Pašilaičiai,Vilnius,25.18877,54.75275,Čimbariškių g. 8A,66
284561,3397,Kinelių g.,10,Rasos,Vilnius,25.31645,54.60317,Kinelių g. 10,0
50628,1857,L. Ivinskio g.,3,Paneriai,Vilnius,25.11629,54.62192,L. Ivinskio g. 3,12
53850,2516,Pilaitės Sodų 1-oji g.,16A,Pilaitė,Vilnius,25.19736,54.71431,Pilaitės Sodų 1-oji g. 16A,36
249066,3193,Turmanto g.,4,Naujoji Vilnia,Vilnius,25.435,54.69929,Turmanto g. 4,0
81148,2853,Šlaito g.,36,Vilkpėdė,Vilnius,25.24059,54.66759,Šlaito g. 36,122
49198,2001,Kryžiokų Sodų 4-oji g.,50,Verkiai,Vilnius,25.36338,54.79034,Kryžiokų Sodų 4-oji g. 50,65
49200,2002,Kryžiokų Sodų 5-oji g.,45,Verkiai,Vilnius,25.35739,54.79095,Kryžiokų Sodų 5-oji g. 45,116
63874,2705,Migūnų g.,10B,Naujoji Vilnia,Vilnius,25.39621,54.69905,Migūnų g. 10B,39
213211,3048,Moldovos g.,48,Naujoji Vilnia,Vilnius,25.33862,54.64948,Moldovos g. 48,166
22065,213,Kairėnų g.,61C,Antakalnis,Vilnius,25.40618,54.73575,Kairėnų g. 61C,76
103592,2917,Sokiškių g.,16A,Antakalnis,Vilnius,25.39448,54.70837,Sokiškių g. 16A,32
303521,3488,Kurdų g.,3,Naujoji Vilnia,Vilnius,25.3414,54.64597,Kurdų g. 3,0
303520,3489,Galų g.,5,Naujoji Vilnia,Vilnius,25.33919,54.64733,Galų g. 5,0
263966,3255,Antano Vienažindžio g.,20,Fabijoniškės,Vilnius,25.22626,54.74526,Antano Vienažindžio g. 20,0
226564,3078,Galvės 1-oji g.,62,Paneriai,Vilnius,25.10892,54.62136,Galvės 1-oji g. 62,52
287741,3401,Piromonto g.,13,Žirmūnai,Vilnius,25.29395,54.70197,Piromonto g. 13,348
22261,417,Pienių g.,1A,Antakalnis,Vilnius,25.39762,54.72151,Pienių g. 1A,42
22282,441,Radvilų g.,6,Senamiestis,Vilnius,25.28462,54.6889,Radvilų g. 6,0
249210,3197,Prūdiškių g.,94,Paneriai,Vilnius,25.15739,54.60192,Prūdiškių g. 94,27
85961,2878,Jeronimo Ralio g.,4,Verkiai,Vilnius,25.27441,54.71639,Jeronimo Ralio g. 4,35
22494,663,Šilutės g.,1A,Šnipiškės,Vilnius,25.27995,54.69807,Šilutės g. 1A,176
312313,3539,Matininkų g.,4,Naujininkai,Vilnius,25.25473,54.6092,Matininkų g. 4,23
22242,397,Paplaujos g.,28,Rasos,Vilnius,25.31439,54.67922,Paplaujos g. 28,237
22230,385,Pajautos g.,7,Pilaitė,Vilnius,25.17741,54.70882,Pajautos g. 7,559
22009,155,Granito g.,3E,Paneriai,Vilnius,25.14796,54.63372,Granito g. 3E,96
300416,3475,Alsakių g.,3,Paneriai,Vilnius,25.08272,54.64212,Alsakių g. 3,3
100252,2909,Smėlynės Sodų g.,24,Antakalnis,Vilnius,25.36627,54.75896,Smėlynės Sodų g. 24,85
53638,2410,Also g.,1B,Verkiai,Vilnius,25.30393,54.77094,Also g. 1B,46
238666,3120,Motiejukų g.,7,Lazdynai,Vilnius,25.19433,54.6608,Motiejukų g. 7,67
269761,3317,Ažulaukės g.,19,Verkiai,Vilnius,25.34356,54.80544,Ažulaukės g. 19,1
287742,3411,Buiniškių g.,22,Pašilaičiai,Vilnius,25.17907,54.74344,Buiniškių g. 22,0
273364,3346,Pūdymų g.,11,Paneriai,Vilnius,25.1452,54.61213,Pūdymų g. 11,3
263176,3242,Pabėčių g.,4,Pilaitė,Vilnius,25.14242,54.70551,Pabėčių g. 4,3
292012,3440,Tvankstos g.,20,Pilaitė,Vilnius,25.17337,54.7063,Tvankstos g. 20,446
50264,1752,Pirklių g.,40,Paneriai,Vilnius,25.12829,54.66013,Pirklių g. 40,4
22353,513,Srovės g.,1,Rasos,Vilnius,25.31608,54.68162,Srovės g. 1,287
31074,925,Dubičių g.,8,Naujininkai,Vilnius,25.24892,54.63239,Dubičių g. 8,49
22359,519,Strielčiukų g.,10D,Naujoji Vilnia,Vilnius,25.39198,54.68407,Strielčiukų g. 10D,226
50000,1696,Piliavos g.,21A,Pilaitė,Vilnius,25.17191,54.71494,Piliavos g. 21A,83
31880,954,Lazūnų g.,15,Naujoji Vilnia,Vilnius,25.42614,54.67563,Lazūnų g. 15,5
263174,3243,Liubčios g.,35,Fabijoniškės,Vilnius,25.22239,54.75056,Liubčios g. 35,0
26750,2033,Sakalaičių g.,1B,Naujininkai,Vilnius,25.27237,54.6107,Sakalaičių g. 1B,66
22314,473,S. B. Jundzilo g.,77C,Antakalnis,Vilnius,25.41983,54.72945,S. B. Jundzilo g. 77C,113
22349,509,Sodų g.,18,Naujamiestis,Vilnius,25.28237,54.67132,Sodų g. 18,618
219561,3052,Skaistvario g.,10,Vilkpėdė,Vilnius,25.23222,54.65518,Skaistvario g. 10,7
270012,3316,Jono Puzino g.,29,Verkiai,Vilnius,25.25716,54.74235,Jono Puzino g. 29,0
64998,2710,Perkūnkiemio g.,32,Pašilaičiai,Vilnius,25.22048,54.73754,Perkūnkiemio g. 32,5068
246773,3184,Vaivadiškių g.,129A,Pašilaičiai,Vilnius,25.19418,54.74238,Vaivadiškių g. 129A,97
22343,503,Smalinės g.,38,Pilaitė,Vilnius,25.18923,54.71474,Smalinės g. 38,1125
53166,2173,Gvazdikų Sodų 12-oji g.,6A,Antakalnis,Vilnius,25.38521,54.74712,Gvazdikų Sodų 12-oji g. 6A,28
53774,2478,Kelmijos Sodų 68-oji g.,4,Naujininkai,Vilnius,25.25997,54.59479,Kelmijos Sodų 68-oji g. 4,11
60642,2624,Dubelės g.,18A,Paneriai,Vilnius,25.16943,54.58401,Dubelės g. 18A,33
265464,3259,Elbingo g.,89,Pilaitė,Vilnius,25.17141,54.70944,Elbingo g. 89,1500
22041,187,J. Pabrėžos g.,16,Antakalnis,Vilnius,25.42073,54.73533,J. Pabrėžos g. 16,18
246718,3176,Pilialaukio g.,48,Paneriai,Vilnius,25.0519,54.62549,Pilialaukio g. 48,0
246720,3177,Serapiniškių g.,2,Paneriai,Vilnius,25.05285,54.62212,Serapiniškių g. 2,0
246722,3179,Varnikėlių g.,51,Paneriai,Vilnius,25.05022,54.62558,Varnikėlių g. 51,35
246721,3178,Skynimų g.,75,Paneriai,Vilnius,25.04664,54.62403,Skynimų g. 75,0
238668,3116,Savičiūnų g.,15,Naujoji Vilnia,Vilnius,25.3625,54.65419,Savičiūnų g. 15,28
21903,45,Balžio g.,37B,Antakalnis,Vilnius,25.44296,54.79203,Balžio g. 37B,186
69164,2793,Bulvikio g.,22,Verkiai,Vilnius,25.36053,54.77404,Bulvikio g. 22,36
26752,2035,Skaisteros g.,10A,Naujininkai,Vilnius,25.27058,54.60804,Skaisteros g. 10A,66
66959,2714,Mileišiškių Sodų 11-oji g.,22,Antakalnis,Vilnius,25.34477,54.71675,Mileišiškių Sodų 11-oji g. 22,57
50352,1796,Sakalaičių Sodų 7-oji g.,33A,Naujininkai,Vilnius,25.26537,54.61754,Sakalaičių Sodų 7-oji g. 33A,66
21917,59,Bernardinų g.,4C,Senamiestis,Vilnius,25.29109,54.68425,Bernardinų g. 4C,96
21879,18,Alkūnės g.,8A,Rasos,Vilnius,25.29477,54.67162,Alkūnės g. 8A,128
259462,3215,Ušos g.,55,Rasos,Vilnius,25.3206,54.64708,Ušos g. 55,0
22319,478,Saldenės g.,9,Pilaitė,Vilnius,25.17045,54.71835,Saldenės g. 9,39
50618,1852,Bičiulių g.,16A,Paneriai,Vilnius,25.13549,54.6047,Bičiulių g. 16A,89
21882,21,Amatų g.,5,Naujamiestis,Vilnius,25.26797,54.67296,Amatų g. 5,6
48357,2059,Ryliškių g.,2G,Pašilaičiai,Vilnius,25.18416,54.74682,Ryliškių g. 2G,118
22477,645,Šaltinių g.,5,Naujamiestis,Vilnius,25.27509,54.6749,Šaltinių g. 5,965
259335,3213,Servečės g.,1,Rasos,Vilnius,25.3055,54.63318,Servečės g. 1,0
303616,3495,Giesvės g.,2,Pašilaičiai,Vilnius,25.18288,54.7477,Giesvės g. 2,58
273413,3353,Šakūnų g.,1A,Pilaitė,Vilnius,25.15859,54.72333,Šakūnų g. 1A,14
308285,3510,Ismonių g.,13,Paneriai,Vilnius,25.08501,54.64154,Ismonių g. 13,60
22358,518,Stirnų g.,31A,Žvėrynas,Vilnius,25.2528,54.70094,Stirnų g. 31A,702
300612,3481,Kelmytės g.,15,Naujininkai,Vilnius,25.31016,54.60715,Kelmytės g. 15,5
303527,3485,Karužiškių g.,7,Naujininkai,Vilnius,25.30401,54.60597,Karužiškių g. 7,1
24268,722,M. Šikšnio g.,103,Naujoji Vilnia,Vilnius,25.4172,54.70947,M. Šikšnio g. 103,271
24269,723,Untulių g.,12,Naujoji Vilnia,Vilnius,25.41672,54.70841,Untulių g. 12,68
22344,504,Smilgų g.,6B,Antakalnis,Vilnius,25.33179,54.73711,Smilgų g. 6B,92
76646,2840,Talkos Sodų 2-oji g.,46,Antakalnis,Vilnius,25.37042,54.76332,Talkos Sodų 2-oji g. 46,14
32089,976,Rudausių g.,13,Antakalnis,Vilnius,25.37183,54.76235,Rudausių g. 13,44
300412,3472,Armėnų g.,4,Naujoji Vilnia,Vilnius,25.35498,54.65461,Armėnų g. 4,38
28294,861,Žiupronių g.,7,Senamiestis,Vilnius,25.29477,54.6758,Žiupronių g. 7,0
67444,2782,Viršupio Sodų 20-oji g.,11,Antakalnis,Vilnius,25.35525,54.71318,Viršupio Sodų 20-oji g. 11,30
76630,2833,Sebastijoniškių g.,9A,Naujininkai,Vilnius,25.29386,54.61441,Sebastijoniškių g. 9A,68
263314,3238,Galvės Sodų g.,5,Paneriai,Vilnius,25.11253,54.62036,Galvės Sodų g. 5,30
297426,3469,Vilkų g.,4,Žvėrynas,Vilnius,25.25283,54.70023,Vilkų g. 4,80
22492,660,Šilo g.,96,Antakalnis,Vilnius,25.34541,54.70018,Šilo g. 96,939
22088,237,Kenos g.,2A,Rasos,Vilnius,25.29718,54.67181,Kenos g. 2A,78
50402,1811,Birelių Sodų 5-oji g.,57,Verkiai,Vilnius,25.33022,54.82201,Birelių Sodų 5-oji g. 57,60
22118,267,L. Rėzos al.,6,Pilaitė,Vilnius,25.1761,54.71233,L. Rėzos al. 6,69
260114,552,Zylių g. (Grigiškės),1A,Grigiškės,Grigiškės,25.08606,54.66663,Zylių g. 1A,425
53686,2434,Kelmijos Sodų 24-oji g.,5A,Naujininkai,Vilnius,25.24886,54.60088,Kelmijos Sodų 24-oji g. 5A,48
300415,3474,Juozo Gabrio g.,10,Naujoji Vilnia,Vilnius,25.38756,54.68192,Juozo Gabrio g. 10,14
30435,905,Karvaičių g.,23,Pilaitė,Vilnius,25.19413,54.71255,Karvaičių g. 23,83
22257,412,Virginijaus Druskio g.,2,Karoliniškės,Vilnius,25.2045,54.68537,Virginijaus Druskio g. 2,2135
21984,128,Gailių g.,44A,Antakalnis,Vilnius,25.4229,54.73057,Gailių g. 44A,138
24729,779,Romuvos g.,39,Verkiai,Vilnius,25.349,54.78469,Romuvos g. 39,147
22201,356,M. K. Paco g.,4B,Antakalnis,Vilnius,25.3108,54.696,M. K. Paco g. 4B,306
24714,762,Lauksargio g.,39B,Antakalnis,Vilnius,25.34708,54.73122,Lauksargio g. 39B,175
22461,628,Volungės g.,13A,Antakalnis,Vilnius,25.32065,54.70273,Volungės g. 13A,708
85937,2866,Petro Babickio g.,22C,Naujoji Vilnia,Vilnius,25.37163,54.66916,Petro Babickio g. 22C,35
21906,48,Baltosios Vokės g.,9,Paneriai,Vilnius,25.17649,54.62689,Baltosios Vokės g. 9,208
22013,159,Grūdų g.,17B,Naujoji Vilnia,Vilnius,25.36355,54.66734,Grūdų g. 17B,187
24701,748,Bubilo g.,10B,Verkiai,Vilnius,25.36116,54.78076,Bubilo g. 10B,146
288211,3456,Patrimpo g.,4,Verkiai,Vilnius,25.36143,54.7803,Patrimpo g. 4,10
48860,1587,Pranciškaus Smuglevičiaus g.,32,Verkiai,Vilnius,25.27444,54.73839,Pranciškaus Smuglevičiaus g. 32,284
22240,395,Paparčių g.,1,Naujoji Vilnia,Vilnius,25.39664,54.70138,Paparčių g. 1,71
26753,2036,Gervėbalės g.,34A,Naujininkai,Vilnius,25.26705,54.60724,Gervėbalės g. 34A,143
53664,2423,Kelmijos Sodų 13-oji g.,31,Naujininkai,Vilnius,25.24487,54.60153,Kelmijos Sodų 13-oji g. 31,42
273317,3354,Kanuto Rusecko g.,35,Paneriai,Vilnius,25.11356,54.64592,Kanuto Rusecko g. 35,69
238667,3128,Šatrininkų g.,24,Naujoji Vilnia,Vilnius,25.357,54.65262,Šatrininkų g. 24,141
53466,2324,Salininkų Sodų 8-oji g.,1A,Naujininkai,Vilnius,25.27596,54.61692,Salininkų Sodų 8-oji g. 1A,7
292061,3443,Stokholmo g.,2,Justiniškės,Vilnius,25.20591,54.72422,Stokholmo g. 2,12
288214,3419,Prūslaukių g.,24,Pilaitė,Vilnius,25.14991,54.70733,Prūslaukių g. 24,2
49924,1658,Asvejos g.,15,Verkiai,Vilnius,25.25324,54.74972,Asvejos g. 15,27
48908,1611,Skersinės Sodų 7-oji g.,22A,Verkiai,Vilnius,25.27271,54.76522,Skersinės Sodų 7-oji g. 22A,58
31076,927,Šalčininkų g.,47,Naujininkai,Vilnius,25.24121,54.63256,Šalčininkų g. 47,62
21941,85,Dainavos g.,5A,Naujamiestis,Vilnius,25.26671,54.6884,Dainavos g. 5A,120
21892,33,Asiūklių g.,17A,Antakalnis,Vilnius,25.41633,54.73221,Asiūklių g. 17A,87
22150,300,Lokių g.,4A,Žvėrynas,Vilnius,25.25007,54.6988,Lokių g. 4A,108
288318,3422,Antano Tamošaičio g.,10,Naujoji Vilnia,Vilnius,25.37498,54.66318,Antano Tamošaičio g. 10,0
60658,2632,Valkų g.,10,Paneriai,Vilnius,25.1825,54.58375,Valkų g. 10,17
50338,1789,Gurių Sodų 4-oji g.,9,Naujoji Vilnia,Vilnius,25.34072,54.66169,Gurių Sodų 4-oji g. 9,74
297514,3471,Leono Bistro g.,13,Naujoji Vilnia,Vilnius,25.38398,54.66782,Leono Bistro g. 13,0
61750,2667,Grūdų Sodų 4-oji g.,15,Naujoji Vilnia,Vilnius,25.34095,54.66073,Grūdų Sodų 4-oji g. 15,34
67418,2772,Juozo Urbšio g.,143,Naujoji Vilnia,Vilnius,25.3838,54.66677,Juozo Urbšio g. 143,135
288215,3425,Zigmo Starkaus g.,8,Naujoji Vilnia,Vilnius,25.37322,54.65855,Zigmo Starkaus g. 8,0
22004,148,Giedraičių g.,49,Šnipiškės,Vilnius,25.28019,54.70425,Giedraičių g. 49,1364
64996,2709,Leičių g.,4,Pašilaičiai,Vilnius,25.22272,54.73722,Leičių g. 4,724
49128,1996,Užpalių g.,5F,Verkiai,Vilnius,25.35674,54.78695,Užpalių g. 5F,111
61712,2648,Dociškių g.,2,Pašilaičiai,Vilnius,25.21852,54.73403,Dociškių g. 2,865
21896,37,Aukštagirio g.,15C,Antakalnis,Vilnius,25.35802,54.73789,Aukštagirio g. 15C,114
288317,3424,Petro Aravičiaus g.,15,Naujoji Vilnia,Vilnius,25.3769,54.66118,Petro Aravičiaus g. 15,0
288364,3423,Juliaus Čapliko g.,17,Naujoji Vilnia,Vilnius,25.37858,54.66195,Juliaus Čapliko g. 17,0
296012,3452,Šilabalio g.,9,Paneriai,Vilnius,25.16711,54.58961,Šilabalio g. 9,7
269765,3308,Skaisgirio g.,16,Paneriai,Vilnius,25.16639,54.58969,Skaisgirio g. 16,8
278664,3368,Jaunuolyno g.,68,Paneriai,Vilnius,25.16841,54.5909,Jaunuolyno g. 68,22
49700,1644,Želmenų g.,3B,Verkiai,Vilnius,25.35126,54.80187,Želmenų g. 3B,131
49204,2004,Žvorūnos g.,1A,Verkiai,Vilnius,25.3572,54.78688,Žvorūnos g. 1A,51
49106,1621,Jauronių g.,3,Verkiai,Vilnius,25.36142,54.7682,Jauronių g. 3,59
297466,3463,Ernesto Galvanausko g.,29,Naujoji Vilnia,Vilnius,25.38514,54.66949,Ernesto Galvanausko g. 29,41
22334,493,S. Skapo g.,3E,Senamiestis,Vilnius,25.28743,54.68351,S. Skapo g. 3E,157
53174,2177,Gvazdikų Sodų 16-oji g.,22A,Antakalnis,Vilnius,25.38807,54.74415,Gvazdikų Sodų 16-oji g. 22A,30
287733,3416,Jono Budrio g.,9,Pilaitė,Vilnius,25.20078,54.7009,Jono Budrio g. 9,0
53586,2384,Ateities Sodų 2-oji g.,78,Naujoji Vilnia,Vilnius,25.40995,54.7087,Ateities Sodų 2-oji g. 78,128
22148,298,Ližiškių g.,10A,Antakalnis,Vilnius,25.4097,54.73483,Ližiškių g. 10A,59
61788,2686,Tolimosios Sodų 4-oji g.,21C,Naujoji Vilnia,Vilnius,25.34211,54.66525,Tolimosios Sodų 4-oji g. 21C,90
273320,3347,Ganyklų g.,8,Paneriai,Vilnius,25.14114,54.61465,Ganyklų g. 8,0
22373,534,T. Ševčenkos g.,26,Naujamiestis,Vilnius,25.25963,54.67638,T. Ševčenkos g. 26,819
22356,516,Statybininkų g.,1A,Naujamiestis,Vilnius,25.25996,54.67393,Statybininkų g. 1A,716
22499,668,Šv. Kazimiero g.,8,Senamiestis,Vilnius,25.28941,54.67769,Šv. Kazimiero g. 8,53
24281,731,Sausupio g.,9,Vilkpėdė,Vilnius,25.21888,54.64641,Sausupio g. 9,16
51598,1956,Vakarinė g.,2,Pašilaičiai,Vilnius,25.20634,54.73535,Vakarinė g. 2,65
22007,151,Giraitės g.,2,Vilkpėdė,Vilnius,25.23391,54.66909,Giraitės g. 2,0
296061,3457,Užugirio g.,21,Paneriai,Vilnius,25.08354,54.65329,Užugirio g. 21,7
305075,3529,Mečislavo Dormanovskio g.,3,Naujoji Vilnia,Vilnius,25.43155,54.67738,Mečislavo Dormanovskio g. 3,11
53160,2170,Gvazdikų Sodų 9-oji g.,38B,Antakalnis,Vilnius,25.37938,54.74772,Gvazdikų Sodų 9-oji g. 38B,16
269962,3314,Jurgio Šlapelio g.,69,Naujoji Vilnia,Vilnius,25.37175,54.66541,Jurgio Šlapelio g. 69,74
52056,2122,Zervynų g.,26,Naujininkai,Vilnius,25.23595,54.63056,Zervynų g. 26,16
21905,47,Baltasis skg.,9A,Senamiestis,Vilnius,25.30278,54.68246,Baltasis skg. 9A,106
24704,751,Dundulio g.,1A,Verkiai,Vilnius,25.34371,54.77724,Dundulio g. 1A,58
288312,3410,Kasmiškių g.,12,Pašilaičiai,Vilnius,25.19442,54.74386,Kasmiškių g. 12,0
22368,529,Sėlių g.,3B,Žvėrynas,Vilnius,25.25464,54.69735,Sėlių g. 3B,1671
48794,1584,Fizikų g.,1,Verkiai,Vilnius,25.26726,54.75707,Fizikų g. 1,1348
30273,2084,Gerosios Valios g.,6C,Paneriai,Vilnius,25.09458,54.62324,Gerosios Valios g. 6C,12
265473,3266,Vingių g.,10,Paneriai,Vilnius,25.18198,54.59305,Vingių g. 10,5
32125,994,P. B. Šivickio g.,50,Naujoji Vilnia,Vilnius,25.35553,54.66077,P. B. Šivickio g. 50,63
67420,2773,Ižos g.,37C,Paneriai,Vilnius,25.12691,54.63371,Ižos g. 37C,6
22275,433,Prūsų g.,3B,Naujininkai,Vilnius,25.26348,54.6629,Prūsų g. 3B,536
28809,865,Sutemų g.,13B,Lazdynai,Vilnius,25.19034,54.66432,Sutemų g. 13B,76
213912,3042,Alberto Zalatoriaus g.,24,Naujininkai,Vilnius,25.29567,54.60931,Alberto Zalatoriaus g. 24,6
22155,305,Lydos g.,4,Senamiestis,Vilnius,25.27991,54.67828,Lydos g. 4,53
287735,3430,Markiškių g.,19,Verkiai,Vilnius,25.27022,54.77348,Markiškių g. 19,69
283830,3395,Petro Kalpoko g.,7,Paneriai,Vilnius,25.098,54.63951,Petro Kalpoko g. 7,11
287770,3428,Onos Lukauskaitės-Poškienės g.,22,Verkiai,Vilnius,25.25994,54.74052,Onos Lukauskaitės-Poškienės g. 22,35
287739,3414,Juozo Zikaro g.,27,Paneriai,Vilnius,25.09165,54.63958,Juozo Zikaro g. 27,47
287737,3413,Pauliaus Galaunės g.,11,Paneriai,Vilnius,25.0944,54.63963,Pauliaus Galaunės g. 11,33
287738,3415,Kazio Šimonio g.,12,Paneriai,Vilnius,25.0937,54.63976,Kazio Šimonio g. 12,10
53724,2453,Kelmijos Sodų 43-ioji g.,4A,Naujininkai,Vilnius,25.25604,54.60347,Kelmijos Sodų 43-ioji g. 4A,75
24283,733,Beatričės g.,8A,Naujamiestis,Vilnius,25.27656,54.68902,Beatričės g. 8A,0
61872,5,Slankų g.,14B,Grigiškės,Vilnius,25.09013,54.66482,Slankų g. 14B,167
21938,82,Ceikinių g.,7,Šnipiškės,Vilnius,25.28703,54.69407,Ceikinių g. 7,385
95646,2889,Grinės g.,14A,Paneriai,Vilnius,25.17101,54.67062,Grinės g. 14A,21
49954,1673,Visorių Sodų 23-ioji g.,11,Verkiai,Vilnius,25.25958,54.74226,Visorių Sodų 23-ioji g. 11,30
50038,1715,Ežeraičio g.,1H,Justiniškės,Vilnius,25.20329,54.7246,Ežeraičio g. 1H,57
53572,2377,Pavilnio Sodų 6-oji g.,16,Naujoji Vilnia,Vilnius,25.35123,54.66348,Pavilnio Sodų 6-oji g. 16,26
21909,51,Baniškių g.,61,Naujoji Vilnia,Vilnius,25.46409,54.70559,Baniškių g. 61,106
53288,2235,Mileišiškių Sodų 3-ioji g.,14,Antakalnis,Vilnius,25.34265,54.71528,Mileišiškių Sodų 3-ioji g. 14,40
233660,3105,Kiminų g.,26,Naujoji Vilnia,Vilnius,25.42661,54.71287,Kiminų g. 26,16
85955,2875,Jurgio Lebedžio g.,9,Verkiai,Vilnius,25.27965,54.72016,Jurgio Lebedžio g. 9,825
50354,1797,Sakalaičių Sodų 8-oji g.,48A,Naujininkai,Vilnius,25.26437,54.61983,Sakalaičių Sodų 8-oji g. 48A,73
49110,1623,Korių g.,1E,Verkiai,Vilnius,25.34531,54.77352,Korių g. 1E,84
21895,36,Augustinų g.,5,Senamiestis,Vilnius,25.28983,54.67798,Augustinų g. 5,0
24737,787,J. Treinio g.,1,Žirmūnai,Vilnius,25.28635,54.70995,J. Treinio g. 1,86
21980,124,S. Fino g.,1A,Šnipiškės,Vilnius,25.28229,54.69976,S. Fino g. 1A,113
226262,3071,Maldininkų g.,4,Verkiai,Vilnius,25.27809,54.73965,Maldininkų g. 4,8
48870,1592,Kalvarijų Sodų 3-ioji g.,16A,Verkiai,Vilnius,25.28214,54.73264,Kalvarijų Sodų 3-ioji g. 16A,22
48874,1594,Kalvarijų Sodų 5-oji g.,8,Verkiai,Vilnius,25.28014,54.73272,Kalvarijų Sodų 5-oji g. 8,33
48868,1591,Kalvarijų Sodų 2-oji g.,8,Verkiai,Vilnius,25.2804,54.73115,Kalvarijų Sodų 2-oji g. 8,79
48886,1600,Kalvarijų Sodų 11-oji g.,9,Verkiai,Vilnius,25.28105,54.73589,Kalvarijų Sodų 11-oji g. 9,12
22392,553,Trimitų g.,1,Šnipiškės,Vilnius,25.28391,54.70247,Trimitų g. 1,148
48876,1595,Kalvarijų Sodų 6-oji g.,12,Verkiai,Vilnius,25.28135,54.73359,Kalvarijų Sodų 6-oji g. 12,43
48872,1593,Kalvarijų Sodų 4-oji g.,3,Verkiai,Vilnius,25.28102,54.73258,Kalvarijų Sodų 4-oji g. 3,22
